acct_id,visit_num,visit_dt,clip_views,view_time_sec,total_clip_length_sec,total_course_lngth_sec,courses_viewed,b2b_visit_indicator,page_views,searches
"1,433",34,28/3/18,10,"2,207","2,207","103,168",1,1,5,0
"1,433",35,29/3/18,15,"2,650","3,098","154,752",1,1,3,0
"1,433",36,9/4/18,38,"8,647","9,243","950,622",2,1,11,2
"1,433",37,12/4/18,31,"3,369","4,546","479,784",2,1,11,2
"1,433",38,13/4/18,27,"3,800","4,786","428,232",1,1,2,0
"1,433",39,16/4/18,41,"7,051","8,983","1,284,696",1,1,1,0
"1,433",40,17/4/18,40,"6,116","8,564","837,456",2,1,4,0
"1,433",41,18/4/18,50,"4,868","13,908","908,444",4,1,8,2
"1,433",42,19/4/18,41,"5,646","14,379","1,125,362",1,1,2,0
"1,433",43,20/4/18,9,929,"5,024","254,114",1,1,1,0
"1,433",44,23/4/18,1,554,554,"36,302",1,1,2,0
"1,433",45,24/4/18,4,999,999,"108,906",1,1,1,0
"2,194",1,6/7/17,4,699,706,"32,049",1,0,1,4
"2,194",2,7/7/17,65,"11,728","15,205","1,113,066",4,0,9,4
"2,194",3,9/7/17,15,"4,635","6,731","62,688",1,0,1,5
"2,194",4,11/7/17,35,"9,877","14,671","297,768",1,0,1,5
"2,194",5,24/7/17,28,"3,364","3,705","381,406",1,0,1,0
"2,194",6,25/7/17,59,"8,428","12,304","1,517,958",3,0,5,9
"2,194",7,26/7/17,10,"2,247","2,742","139,041",2,0,9,7
"2,194",8,27/7/17,25,"3,478","4,009","341,258",1,0,3,0
"2,194",9,28/7/17,46,"4,983","7,987","622,294",1,0,2,0
"2,194",10,30/7/17,22,"3,489","3,844","120,603",2,0,6,2
"2,194",11,20/8/17,1,601,601,"9,139",1,0,1,1
"2,194",12,21/8/17,4,1331,1331,"29,985",1,0,4,1
"2,194",13,22/8/17,33,"10,758","11,172","179,910",1,0,6,1
"2,194",14,9/9/17,4,1832,1832,"41,412",1,0,5,1
"2,194",15,11/9/17,1,1361,1361,"13,804",1,0,1,1
"2,194",16,3/10/17,58,"6,509","6,527","427,329",1,0,3,0
"2,194",17,7/10/17,16,"4,290","4,290","180,666",1,0,2,0
"2,194",18,24/2/18,47,"9,027","9,575","352,163",2,0,10,4
"2,194",19,26/2/18,5,1312,1312,"18,078",1,0,4,0
"2,194",20,28/2/18,5,1273,1273,"32,004",1,0,1,0
"2,194",21,1/3/18,43,"17,485","19,335","262,368",2,0,7,0
"2,194",22,3/3/18,26,"8,468","8,508","109,973",2,0,6,4
"2,194",23,4/3/18,11,"2,398","2,398","38,172",1,0,2,0
"2,194",24,10/3/18,3,819,938,"12,724",1,0,2,0
"2,194",25,12/3/18,35,"6,297","6,534","426,254",2,0,5,0
"2,194",26,14/3/18,23,"3,853","3,853","152,688",1,0,2,0
"2,194",27,16/3/18,1,481,481,"12,724",1,0,6,0
"2,194",28,17/3/18,16,"2,704","2,704","114,516",1,0,4,0
"2,194",29,18/3/18,28,"8,991","8,991","77,109",2,0,10,2
"2,194",30,24/3/18,24,"7,013","7,013","166,536",2,0,6,1
"2,194",31,25/3/18,49,"5,800","5,957","688,602",1,0,2,0
"2,194",32,27/3/18,16,"3,437","3,437","78,327",1,0,2,0
"2,194",33,28/3/18,1,170,170,"8,703",1,0,2,0
"2,194",34,10/4/18,11,"4,609","5,225","71,694",2,0,5,0
"2,194",35,11/4/18,17,"6,574","6,861","130,305",2,0,8,2
"2,194",36,14/4/18,1,163,163,"15,041",1,0,1,0
"2,194",37,19/4/18,43,"6,975","7,539","333,036",1,0,2,0
"2,194",38,24/4/18,57,"10,812","13,777","772,554",6,0,12,1
"2,194",39,26/4/18,21,"5,422","5,474","247,104",1,0,1,0
"2,194",40,27/4/18,28,"12,064","12,404","314,496",1,0,1,0
"2,194",41,29/4/18,5,1116,1204,"67,392",1,0,3,0
"2,194",42,1/5/18,4,182,345,"23,072",1,0,2,0
"1,788",1,3/7/17,9,"1,840","1,850","147,285",1,1,1,8
"1,788",2,6/7/17,15,"1,797","2,480","196,380",1,1,3,6
"1,788",3,19/7/17,27,"5,527","5,575","180,015",1,1,8,6
"1,788",4,20/7/17,55,"14,595","17,462","360,030",1,1,2,1
"1,788",5,6/3/18,2,1756,1756,"24,936",1,1,7,5
"1,788",6,5/4/18,29,"4,003","5,203","581,102",1,1,2,0
"1,788",7,6/4/18,14,"2,120","2,161","148,844",2,1,5,1
"1,788",8,10/4/18,12,"2,634","2,897","120,228",1,1,5,0
"1,788",9,13/4/18,22,"3,451","3,967","603,689",2,1,8,6
"1,788",10,14/4/18,3,1171,1171,"51,666",1,1,2,1
"1,788",11,24/4/18,1,200,200,"12,214",1,1,2,1
"1,788",12,26/4/18,1,52,52,"10,019",1,1,1,1
"2,037",1,2/7/17,5,591,786,"75,510",1,1,5,7
"2,037",2,6/7/17,1,468,468,"15,928",1,1,3,6
"2,037",3,8/7/17,65,"8,898","13,581","460,812",4,1,4,5
"2,037",4,9/7/17,60,"7,080","11,817","249,287",4,1,13,4
"2,037",5,10/7/17,8,1850,"2,356","102,544",1,1,4,0
"2,037",6,11/7/17,18,"2,967","5,528","99,504",1,1,7,0
"2,037",7,12/7/17,4,372,490,"38,552",1,1,3,1
"2,037",8,14/7/17,3,156,248,"31,821",1,1,6,0
"2,037",9,18/7/17,8,"1,202","2,038","69,510",2,1,8,5
"2,037",10,9/8/17,32,"3,119","4,505","365,098",3,1,11,2
"2,037",11,28/8/17,1,330,330,"6,388",1,1,3,1
"2,037",12,29/8/17,17,"1,360","2,829","79,675",2,1,4,1
"2,037",13,3/9/17,36,"2,684","6,240","542,713",4,1,6,4
"2,037",14,13/9/17,37,"4,733","13,921","629,790",1,1,1,1
"2,037",15,14/9/17,7,770,"2,171","27,738",1,1,2,1
"2,037",16,15/9/17,26,"4,485","7,768","986,162",1,1,5,0
"2,037",17,20/9/17,23,"4,840","5,157","281,846",1,1,2,0
"2,037",18,23/9/17,37,"3,215","9,036","420,358",2,1,7,4
"2,037",19,24/9/17,34,"2,462","4,661","300,752",2,1,8,4
"2,037",20,29/9/17,36,"3,908","9,277","605,926",1,1,4,0
"2,037",21,1/10/17,37,"4,754","11,047","882,604",2,1,11,2
"2,037",22,2/10/17,19,"3,322","5,705","122,550",1,1,2,0
"2,037",23,3/10/17,26,"3,523","6,394","258,225",3,1,2,4
"2,037",24,4/10/17,6,1016,1192,"126,435",1,1,3,0
"2,037",25,6/10/17,30,"4,218","9,667","759,960",1,1,1,0
"2,037",26,7/10/17,58,"6,570","15,970","1,904,057",9,1,7,2
"2,037",27,8/10/17,7,"1,807","2,430","65,028",3,1,7,2
"2,037",28,9/10/17,6,1136,1236,"75,610",1,1,3,0
"2,037",29,10/10/17,28,"2,444","5,804","892,408",1,1,1,0
"2,037",30,17/10/17,16,"1,688","2,952","193,700",1,1,2,0
"2,037",31,19/10/17,5,907,"1,394","48,328",1,1,2,0
"2,037",32,22/10/17,48,"4,193","9,515","560,522",4,1,11,2
"2,037",33,25/10/17,1,142,142,"12,082",1,1,2,0
"2,037",34,28/10/17,17,"1,633","3,510","221,808",2,1,13,1
"2,037",35,29/10/17,36,"4,757","9,083","378,936",3,1,8,3
"2,037",36,3/11/17,7,753,"2,019","48,994",2,1,12,0
"2,037",37,5/11/17,3,542,886,"27,840",1,1,3,0
"2,037",38,9/11/17,36,"2,824","6,042","362,626",4,1,7,1
"2,037",39,13/11/17,1,573,573,"15,122",1,1,1,0
"2,037",40,15/11/17,20,"2,398","4,393","194,445",1,1,6,1
"2,037",41,16/11/17,8,"1,784","2,770","77,778",1,1,3,0
"2,037",42,17/11/17,25,"4,700","6,269","246,297",1,1,4,0
"2,037",43,18/11/17,24,"3,949","8,988","280,774",2,1,7,1
"2,037",44,20/11/17,24,"2,526","5,805","233,334",1,1,4,0
"2,037",45,21/11/17,18,"2,012","3,060","311,457",2,1,12,1
"2,037",46,23/11/17,47,"3,670","11,003","404,344",3,1,8,2
"2,037",47,28/11/17,12,1269,"3,234","64,341",2,1,5,0
"2,037",48,6/12/17,46,"3,949","4,780","646,340",1,1,2,0
"2,037",49,10/12/17,53,"1,788","8,227","505,590",2,1,6,2
"2,037",50,11/12/17,20,"2,481","4,028","261,850",2,1,12,2
"2,037",51,15/12/17,6,906,"1,386","36,460",2,1,4,0
"2,037",52,16/12/17,21,"2,127","3,214","86,873",3,1,6,2
"2,037",53,19/12/17,1,92,92,"5,542",1,1,8,0
"2,037",54,20/12/17,30,939,"6,713","243,848",1,1,3,0
"2,037",55,22/12/17,56,"2,245","9,234","791,098",2,1,2,0
"2,037",56,6/1/18,1,102,102,"11,324",1,1,2,0
"2,037",57,10/1/18,13,1200,"2,158","42,180",1,1,4,0
"2,037",58,13/1/18,4,121,225,"12,654",1,1,2,0
"2,037",59,14/1/18,27,"2,196","3,882","84,360",1,1,1,0
"2,037",60,16/1/18,4,833,"2,163","68,931",1,1,5,0
"2,037",61,26/1/18,23,"2,409","3,720","168,572",2,1,8,1
"2,037",62,2/2/18,29,"1,559","4,594","278,522",5,1,14,3
"2,037",63,11/2/18,11,"1,596","2,377","78,208",1,1,1,0
"2,037",64,14/2/18,34,"3,835","7,886","490,987",2,1,5,1
"2,037",65,20/2/18,5,239,603,"31,656",1,1,3,0
"2,037",66,27/2/18,8,836,"2,567","28,904",2,1,11,1
"2,037",67,5/3/18,5,"1,457","1,457","101,148",1,1,5,1
"2,037",68,12/3/18,37,1244,"5,786","438,922",3,1,5,1
"2,037",69,21/3/18,45,"5,674","8,203","476,800",1,1,2,0
"2,037",70,22/3/18,7,"2,279","2,466","74,500",1,1,3,0
"2,037",71,26/3/18,1,191,191,"14,900",1,1,5,0
"2,037",72,27/3/18,1,191,191,"14,900",1,1,2,0
"2,037",73,30/3/18,44,"6,512","7,645","957,032",1,1,4,0
"2,037",74,1/4/18,14,"1,935","2,886","308,720",1,1,2,0
"2,037",75,2/4/18,34,"4,273","6,891","740,928",1,1,5,0
"2,037",76,3/4/18,2,138,289,"16,010",1,1,2,0
"2,037",77,9/4/18,39,"4,938","9,466","833,544",1,1,8,0
"2,037",78,10/4/18,23,"1,588","4,041","493,952",1,1,6,0
"2,037",79,11/4/18,70,"6,762","13,584","2,471,698",2,1,9,1
"2,037",80,12/4/18,30,"2,068","6,463","460,007",4,1,7,2
"2,037",81,23/4/18,7,1193,"2,250","30,379",2,1,5,0
"2,037",82,25/4/18,62,"4,688","13,794","1,620,575",2,1,12,1
"2,037",83,27/4/18,71,"6,154","11,927","1,548,799",1,1,7,0
"2,037",84,28/4/18,17,1435,"3,594","104,016",1,1,2,0
"2,037",85,29/4/18,31,"3,341","8,322","428,860",3,1,7,3
"2,037",86,30/4/18,34,"4,721","9,551","371,883",2,1,7,0
"1,455",1,25/7/17,6,813,832,"109,770",1,1,1,7
"1,455",2,15/11/17,22,"3,752","3,956","329,310",1,1,2,4
"1,455",3,18/1/18,35,"8,295","8,675","222,992",1,1,1,3
"1,455",4,12/2/18,60,"11,642","11,642","495,528",1,1,2,3
"1,455",5,13/2/18,36,"9,328","9,412","321,956",2,1,12,3
"1,455",6,20/2/18,15,"2,131","2,388","309,705",1,1,5,0
"1,682",1,14/8/17,2,343,343,"67,426",1,1,8,4
"1,682",2,15/9/17,1,393,393,"33,577",1,1,4,7
"1,682",3,27/9/17,33,"5,151","9,483","258,498",1,1,1,3
"1,682",4,28/9/17,50,"8,855","11,660","382,960",1,1,2,5
"1,682",5,29/9/17,30,"4,452","8,738","166,311",2,1,9,9
"1,682",6,14/10/17,1,475,475,"28,812",1,1,2,2
"1,682",7,26/11/17,8,"1,501","1,872","104,029",3,1,10,7
"2,114",1,18/8/17,7,604,729,"126,435",1,0,2,4
"2,114",2,30/8/17,35,"3,338","3,697","194,427",1,0,3,3
"2,114",3,2/10/17,48,3105,"4,391","133,029",1,0,2,5
"2,114",4,7/10/17,99,"8,904","13,584","542,349",1,0,7,1
"2,114",5,17/10/17,3,252,252,"10,233",1,0,1,0
"2,114",6,18/10/17,4,"1,996","2,016","28,419",1,0,1,0
"2,114",7,25/10/17,7,"3,000","4,501","47,365",1,0,2,0
"2,114",8,30/10/17,13,"6,081","8,050","85,257",1,0,2,0
"2,114",9,31/10/17,19,"7,452","7,584","109,899",3,0,7,7
"2,114",10,7/11/17,11,"3,527","4,347","51,456",1,0,4,1
"2,114",11,18/11/17,4,"2,307","2,416","25,728",1,0,7,1
"2,114",12,6/4/18,12,"1,900","1,900","39,851",1,0,6,1
"2,114",13,20/4/18,39,"3,164","8,803","390,348",1,0,2,1
"1,704",1,1/7/17,2,212,326,"16,218",1,1,2,8
"1,704",2,12/7/17,26,"6,785","7,296","168,504",1,1,2,5
"1,704",3,14/7/17,67,"10,343","15,806","714,387",3,1,8,2
"1,704",4,15/7/17,7,"3,072","4,032","18,729",1,1,1,3
"1,704",5,7/8/17,30,"2,310","5,074","179,478",2,1,5,3
"1,704",6,16/8/17,23,"2,834","3,147","125,419",1,1,2,3
"1,704",7,17/8/17,9,"1,353","1,400","49,077",1,1,2,0
"1,704",8,25/8/17,27,"5,395","6,768","438,156",1,1,1,1
"1,704",9,19/9/17,1,110,110,"8,053",1,1,1,0
"1,704",10,23/9/17,46,"5,342","5,368","161,714",2,1,10,4
"1,704",11,24/9/17,3,463,463,"24,159",1,1,5,1
"1,704",12,3/10/17,11,"2,186","3,109","102,708",1,1,2,1
"1,704",13,11/12/17,39,"4,442","12,836","334,392",9,1,12,2
"1,704",14,12/12/17,34,"8,105","14,960","985,725",3,1,11,2
"1,704",15,16/12/17,22,"8,957","11,232","313,521",2,1,4,1
"1,704",16,27/12/17,1,327,327,"16,000",1,1,1,0
"1,704",17,10/1/18,5,427,561,"45,599",2,1,9,4
"1,704",18,13/1/18,3,"2,392","2,392","77,424",1,1,1,0
"1,704",19,11/2/18,6,1226,"1,836","42,119",2,1,9,0
"1,704",20,19/2/18,8,"2,791","2,794","39,263",1,1,3,0
"1,704",21,20/2/18,26,"4,060","9,083","373,095",5,1,12,4
"1,704",22,21/2/18,2,776,776,"17,744",2,1,6,2
"1,704",23,4/3/18,24,"4,003","4,698","174,800",1,1,2,0
"1,704",24,10/3/18,2,1276,"1,354","32,000",1,1,2,0
"1,704",25,7/4/18,6,682,893,"82,580",1,1,6,0
"1,807",1,11/7/17,7,299,645,"80,227",1,1,2,8
"1,340",1,26/10/17,29,"7,451","8,170","596,650",2,1,10,6
"1,340",2,29/12/17,1,410,410,"8,703",1,1,1,3
"2,158",1,7/7/17,10,"1,920","2,136","107,910",1,1,1,7
"2,158",2,24/7/17,41,"12,775","12,783","540,045",1,1,2,4
"2,158",3,25/7/17,57,"17,200","19,425","376,395",1,1,2,6
"2,158",4,7/8/17,17,"2,752","2,752","206,906",1,1,2,5
"2,158",5,9/8/17,37,"5,572","6,949","1,093,646",1,1,1,0
"2,158",6,13/8/17,8,"1,680","2,223","236,464",1,1,5,0
"2,158",7,14/8/17,8,"1,284","1,284","236,464",1,1,6,0
"2,158",8,16/8/17,21,"4,305","4,305","620,718",1,1,1,0
"2,158",9,20/8/17,14,"2,516","2,516","413,812",1,1,8,0
"2,158",10,28/8/17,13,"2,672","2,756","325,138",1,1,1,1
"2,158",11,12/9/17,18,"2,454","3,806","443,370",1,1,3,1
"2,158",12,19/9/17,13,"3,397","3,397","325,138",1,1,3,1
"2,158",13,28/9/17,13,"2,854","2,854","325,138",1,1,2,1
"2,158",14,29/9/17,16,"3,191","3,882","384,254",1,1,1,1
"2,158",15,3/10/17,22,"5,808","6,048","532,044",1,1,2,1
"2,158",16,4/1/18,37,"7,560","7,600","1,283,100",1,1,4,0
"2,158",17,5/1/18,30,"3,803","4,373","500,760",2,1,14,2
"2,158",18,19/2/18,13,"2,101","2,101","235,235",1,1,1,0
"2,158",19,20/4/18,1,80,80,"29,558",1,1,3,0
"1,914",1,16/11/17,22,"3,993","4,417","149,541",2,1,7,8
"1,914",2,17/11/17,5,990,"1,261","34,812",1,1,3,7
"1,914",3,18/11/17,47,"7,770","7,770","165,357",1,1,1,5
"1,914",4,20/11/17,15,1042,1042,"40,698",1,1,3,5
"1,914",5,1/12/17,2,232,232,"5,066",1,1,1,0
"1,914",6,5/12/17,1,27,27,"22,457",1,1,2,0
"1,914",7,21/12/17,2,202,270,"39,853",2,1,5,3
"1,914",8,22/12/17,2,297,392,"72,136",1,1,1,0
"1,914",9,23/12/17,21,"3,133","4,679","757,428",1,1,2,0
"1,914",10,26/12/17,24,"3,502","4,590","238,247",3,1,8,2
"1,914",11,27/12/17,42,"8,556","12,460","455,162",3,1,4,2
"1,914",12,30/12/17,39,"4,609","8,532","718,624",1,1,1,1
"1,914",13,10/1/18,18,"5,812","7,206","336,855",1,1,1,1
"1,914",14,15/1/18,2,168,168,"22,196",2,1,5,1
"1,914",15,16/1/18,25,"3,722","4,961","287,790",2,1,9,2
"1,914",16,17/1/18,20,"5,213","6,023","246,468",3,1,12,2
"1,914",17,18/1/18,10,"2,295","3,545","190,889",2,1,5,0
"1,914",18,19/1/18,27,"6,532","7,233","727,628",1,1,3,0
"1,914",19,22/1/18,12,"3,240","3,822","165,370",1,1,5,0
"1,914",20,31/1/18,1,269,269,"5,381",1,1,2,0
"1,914",21,6/2/18,2,91,128,"14,937",2,1,8,4
"1,914",22,12/2/18,11,"3,086","4,142","153,488",2,1,11,2
"1,914",23,15/2/18,1,45,45,"25,655",1,1,1,0
"1,914",24,18/2/18,1,286,286,"6,881",1,1,2,0
"1,914",25,19/2/18,39,"6,320","7,475","88,472",2,1,8,1
"1,914",26,22/2/18,1,288,288,"36,068",1,1,4,1
"1,914",27,20/4/18,23,"2,133","2,665","155,439",2,1,7,2
"1,914",28,21/4/18,18,"2,598","3,604","102,438",1,1,8,0
"2,049",1,23/1/18,15,"1,820","2,128","178,770",1,1,7,4
"2,049",2,12/2/18,16,"1,445","1,445","154,934",1,1,3,6
"2,049",3,13/3/18,78,"6,721","8,437","750,834",1,1,4,5
"2,049",4,3/4/18,41,"3,375","3,951","403,425",1,1,2,4
"2,049",5,16/4/18,46,"3,580","4,259","562,350",1,1,2,0
"2,049",6,25/4/18,33,"3,735","4,676","919,380",1,1,3,0
"1,961",1,21/12/17,36,"5,004","5,083","402,128",2,0,4,6
"1,961",2,22/12/17,42,"4,865","8,097","272,062",2,0,3,4
"1,961",3,23/12/17,33,"5,737","6,360","60,174",1,0,1,4
"1,961",4,24/12/17,11,866,1777,"20,058",1,0,1,3
"1,961",5,26/12/17,6,762,762,"13,372",1,0,2,0
"1,961",6,9/1/18,49,"4,179","10,765","728,022",2,0,5,3
"1,961",7,10/1/18,46,"2,152","7,645","579,669",1,0,3,0
"1,961",8,11/1/18,27,"3,406","4,351","673,164",1,0,6,0
"1,961",9,19/1/18,28,"3,505","4,792","270,921",1,0,1,0
"1,961",10,20/1/18,44,"5,820","8,503","199,060",3,0,7,4
"1,961",11,21/1/18,4,1407,1407,"20,058",1,0,1,1
"1,961",12,22/1/18,16,"2,455","3,252","102,246",2,0,6,2
"1,961",13,24/1/18,11,"2,029","2,571","82,188",1,0,1,1
"1,961",14,5/2/18,38,"3,951","3,951","212,708",1,0,5,1
"1,961",15,9/2/18,23,1366,"4,448","197,223",1,0,2,1
"1,961",16,10/2/18,15,"2,936","3,169","121,368",1,0,2,0
"1,961",17,14/2/18,42,"2,899","7,468","584,100",1,0,2,0
"1,961",18,15/2/18,38,"4,529","7,180","544,352",3,0,5,4
"1,961",19,16/2/18,20,"4,564","5,503","148,804",2,0,13,4
"1,961",20,17/2/18,15,905,"1,958","138,168",1,0,2,0
"1,961",21,18/2/18,19,"3,611","4,419","86,540",1,0,2,0
"1,961",22,19/2/18,3,146,310,"34,542",1,0,3,0
"1,961",23,21/2/18,1,134,134,"17,271",1,0,1,0
"1,961",24,12/3/18,7,933,933,"44,880",1,0,2,0
"1,961",25,13/3/18,12,"2,611","2,611","78,540",1,0,6,0
"1,961",26,14/3/18,1,343,343,"11,220",1,0,1,0
"1,961",27,15/3/18,12,"2,578","2,581","36,316",1,0,8,0
"1,961",28,26/4/18,20,"2,992","3,039","166,518",1,0,3,0
"1,741",1,15/7/17,10,1221,"1,743","138,537",1,0,8,8
"1,741",2,16/7/17,3,468,485,"39,582",1,0,7,5
"1,741",3,25/9/17,45,"15,277","19,443","112,521",2,0,5,2
"1,741",4,26/9/17,7,"4,170","4,170","12,446",1,0,1,5
"1,741",5,30/9/17,12,"5,880","7,014","24,892",1,0,4,0
"1,741",6,1/10/17,1,1029,1029,"6,223",1,0,1,0
"1,741",7,4/10/17,6,"2,377","3,196","24,892",1,0,5,0
"1,741",8,22/10/17,10,"1,918","2,310","105,144",2,0,7,8
"1,741",9,18/1/18,7,1312,"2,109","46,335",2,0,4,2
"1,741",10,19/1/18,12,"2,475","3,633","45,357",2,0,7,1
"1,741",11,22/1/18,23,"6,501","6,501","64,103",1,0,2,1
"1,558",1,14/7/17,4,987,"1,054","24,962",2,1,2,8
"1,558",2,18/7/17,37,"5,666","5,996","574,664",2,1,3,4
"1,558",3,20/7/17,47,"7,367","10,410","302,119",1,1,3,5
"1,558",4,21/7/17,35,"9,635","10,935","222,614",1,1,4,1
"1,558",5,25/7/17,8,"4,600","4,600","63,604",1,1,4,0
"1,558",6,26/7/17,1,822,822,"15,901",1,1,4,3
"1,558",7,8/10/17,26,"7,581","9,380","596,050",1,1,7,1
"1,558",8,9/10/17,14,"2,310","4,007","320,950",1,1,2,0
"1,558",9,12/10/17,1,206,206,"22,925",1,1,8,2
"1,558",10,6/1/18,1,1013,1013,"15,901",1,1,1,1
"2,050",1,9/7/17,6,1359,1359,"46,884",1,0,1,4
"2,050",2,10/7/17,8,"2,390","2,951","58,605",1,0,1,4
"2,050",3,16/7/17,99,"19,756","22,957","621,213",1,0,7,4
"2,050",4,17/7/17,67,"12,963","17,589","262,796",3,0,2,4
"2,050",5,18/7/17,42,"7,639","11,568","275,772",1,0,7,0
"2,050",6,19/7/17,3,505,505,"19,698",1,0,2,1
"2,050",7,22/7/17,38,"8,792","10,972","472,299",2,0,7,11
"2,050",8,23/7/17,27,"5,071","6,793","143,532",1,0,2,0
"2,050",9,24/7/17,45,"7,729","10,887","501,120",1,0,2,0
"2,050",10,26/7/17,79,"15,607","18,329","1,308,396",2,0,8,2
"2,050",11,27/7/17,42,"7,794","8,178","149,254",2,0,7,4
"2,050",12,28/7/17,29,"8,068","8,337","113,827",3,0,3,1
"2,050",13,29/7/17,60,"14,666","17,191","636,147",3,0,9,2
"2,050",14,30/7/17,59,"12,792","18,195","636,534",3,0,5,4
"2,050",15,31/7/17,8,"2,812","3,300","44,080",1,0,1,1
"2,050",16,1/8/17,36,"7,909","10,752","314,617",5,0,14,2
"2,050",17,2/8/17,28,"4,993","5,819","182,497",2,0,6,4
"2,050",18,3/8/17,3,771,771,"11,434",1,0,2,0
"2,050",19,4/8/17,1,541,541,"5,717",1,0,2,0
"2,050",20,5/8/17,22,"3,573","3,774","157,608",1,0,1,0
"2,050",21,6/8/17,7,449,1550,"48,520",1,0,4,0
"2,050",22,7/8/17,1,362,362,"9,686",1,0,1,0
"2,050",23,8/8/17,38,"7,362","10,434","205,660",1,0,1,0
"2,050",24,9/8/17,31,"5,984","7,482","332,772",2,0,7,2
"2,050",25,21/8/17,11,1008,"2,180","72,780",1,0,1,0
"2,050",26,22/8/17,1,181,181,"8,677",1,0,5,0
"2,050",27,31/8/17,16,"3,208","5,330","92,619",1,0,3,0
"2,050",28,4/9/17,3,901,901,"33,408",1,0,1,0
"2,050",29,5/9/17,47,"11,343","14,817","190,251",2,0,10,1
"2,050",30,8/9/17,27,"6,791","7,343","368,688",2,0,13,1
"2,050",31,9/9/17,19,"3,956","6,256","84,520",1,0,3,0
"2,050",32,21/11/17,1,266,266,"11,238",1,0,4,0
"2,050",33,22/11/17,25,"3,334","3,670","292,188",1,0,1,0
"2,050",34,23/11/17,7,1376,1376,"21,248",1,0,2,0
"2,050",35,28/11/17,25,"4,156","6,017","166,492",2,0,11,1
"2,050",36,29/11/17,1,452,452,"7,430",1,0,3,0
"2,050",37,30/11/17,9,"2,720","2,720","37,150",1,0,2,0
"2,050",38,1/1/18,23,"6,734","11,495","139,272",1,0,4,0
"2,050",39,2/1/18,34,"6,251","11,076","406,210",1,0,6,0
"2,050",40,3/1/18,33,"5,621","9,372","197,302",1,0,2,0
"2,050",41,7/1/18,29,"2,643","11,035","174,090",1,0,3,0
"2,050",42,16/1/18,1,1250,1250,"11,606",1,0,6,0
"2,050",43,17/1/18,4,1640,1998,"58,134",1,0,2,0
"2,050",44,22/1/18,5,950,"2,626","34,818",1,0,5,0
"2,050",45,25/1/18,1,823,823,"5,717",1,0,1,0
"2,050",46,2/2/18,4,393,787,"14,860",1,0,5,0
"2,050",47,5/3/18,4,1111,1111,"17,756",1,0,3,0
"1,603",1,26/9/17,3,912,912,"24,639",1,1,3,5
"1,603",2,27/9/17,8,"1,768","1,975","57,491",1,1,1,6
"1,603",3,6/10/17,37,"7,285","7,972","123,195",1,1,2,5
"1,603",4,13/10/17,52,"7,747","8,922","172,473",1,1,1,1
"1,603",5,27/10/17,37,"3,646","3,794","440,966",1,1,1,0
"1,603",6,16/4/18,9,"2,600","4,458","78,246",1,1,4,0
"1,603",7,17/4/18,5,"1,259","1,835","43,470",1,1,3,0
"1,454",1,9/1/18,9,"6,222","8,647","114,444",1,0,2,6
"1,454",2,6/2/18,54,"3,523","6,405","676,570",1,0,5,7
"1,944",1,13/12/17,30,"4,749","5,098","174,060",1,0,8,6
"1,944",2,14/12/17,7,"1,556","1,556","52,218",1,1,1,6
"1,944",3,15/12/17,62,"5,360","12,322","217,575",1,1,4,4
"1,944",4,23/12/17,22,2105,"2,752","21,096",1,1,4,4
"1,944",5,24/12/17,26,"2,207","3,073","99,098",2,1,10,6
"1,944",6,26/12/17,1,47,47,"2,344",1,1,1,0
"1,786",1,1/7/17,33,"5,203","5,572","222,222",2,0,9,8
"1,786",2,4/7/17,3,622,622,"21,582",1,0,6,3
"1,786",3,7/7/17,39,"9,545","16,261","223,124",3,0,10,4
"1,786",4,8/7/17,63,"6,444","12,498","159,787",2,0,6,3
"1,786",5,9/7/17,12,"3,690","10,215","44,972",1,0,8,0
"1,786",6,10/7/17,7,1306,"1,645","53,955",1,0,3,0
"1,786",7,12/7/17,1,"1,747","1,747","21,671",1,0,3,0
"1,786",8,13/7/17,31,"4,164","4,458","330,369",2,0,8,8
"1,786",9,14/7/17,34,"8,919","9,432","381,756",2,0,5,4
"1,786",10,22/7/17,33,"5,927","10,763","238,188",2,0,7,4
"1,786",11,23/7/17,71,"8,937","19,125","1,344,462",2,0,10,1
"1,786",12,24/7/17,71,"5,930","13,818","801,671",2,0,9,2
"1,786",13,29/7/17,121,"10,836","18,387","774,674",5,0,14,2
"1,786",14,31/7/17,23,"4,298","7,563","177,281",1,0,2,1
"1,786",15,1/8/17,173,"16,577","33,938","3,800,854",3,0,4,4
"1,786",16,2/8/17,90,"14,897","29,909","981,416",6,0,13,4
"1,786",17,3/8/17,37,"10,050","10,050","207,860",1,0,1,0
"1,786",18,4/8/17,151,"7,609","27,779","1,712,365",4,0,8,2
"1,786",19,5/8/17,5,822,1523,"18,669",1,0,6,0
"1,786",20,8/8/17,3,114,510,"13,692",1,0,2,0
"1,786",21,9/8/17,7,"1,906","1,906","37,880",1,0,3,0
"1,786",22,11/8/17,19,"3,907","5,796","49,330",2,0,3,2
"1,786",23,12/8/17,214,"17,032","36,582","3,591,569",4,0,9,2
"1,786",24,13/8/17,81,"5,441","16,808","1,212,355",1,0,1,0
"1,786",25,14/8/17,32,"2,768","5,247","46,444",1,0,4,0
"1,786",26,16/8/17,28,"3,241","8,166","237,267",2,0,6,0
